drugID,diseaseID,label,split,count_drug,count_disease,q_score_Description,q_score_Pathway,q_score_Slim,p_score_Target,p_score_Category,p_score_Conditions,p_score_Description,p_score_Mechanism,p_score_Pharmacodynamics,p_score_Smile,adj_q_score_Description,adj_q_score_Pathway,adj_q_score_Slim,adj_p_score_Target,adj_p_score_Category,adj_p_score_Conditions,adj_p_score_Description,adj_p_score_Mechanism,adj_p_score_Pharmacodynamics,adj_p_score_Smile,coverage_count,num_preds
DB01177,MESH:D019958,0,train,6.0,36.0,0.63533044,0.1729729729729729,0.0,0.0,0.0491803278688524,0.0,0.7575814,0.693663,0.7790874,0.1764705882352941,3.81198264,1.0378378378378377,0.0,0.0,1.7704918032786865,0.0,27.2729304,24.971868,28.0471464,6.352941176470588,5,0
DB08801,MESH:D012178,0,train,2.0,1.0,0.49068984,0.1545454545454545,0.0,0.0,0.0303030303030303,0.0,0.7758724,0.8141768,0.6732594,0.1063829787234042,0.98137968,0.309090909090909,0.0,0.0,0.0303030303030303,0.0,0.7758724,0.8141768,0.6732594,0.1063829787234042,5,0
DB01452,MESH:D009886,0,train,18.0,50.0,0.80553925,0.0602409638554216,0.6666666666666666,0.0857142857142857,0.119047619047619,0.0,0.8390309,0.7849928,0.7573104,0.2545454545454545,14.4997065,1.0843373493975887,12.0,4.285714285714285,5.95238095238095,0.0,41.951545,39.24964,37.86552,12.727272727272728,5,0
DB00927,MESH:D007972,0,train,1.0,47.0,0.75074935,0.1212121212121212,0.3333333333333333,0.0,0.0298507462686567,0.04,0.84112537,0.628405,0.75529265,0.0964912280701754,0.75074935,0.1212121212121212,0.3333333333333333,0.0,1.4029850746268648,1.88,39.53289239,29.535035,35.49875455,4.535087719298244,5,0
DB01264,MESH:D020258,0,train,75.0,2.0,0.76959777,0.3806451612903225,1.0,0.0,0.2280701754385964,0.0,0.8826896,0.8599398,0.8517345,0.2615384615384615,57.71983275,28.54838709677419,75.0,0.0,0.4561403508771928,0.0,1.7653792,1.7198796,1.703469,0.523076923076923,5,0
DB01415,MESH:D012507,0,train,5.0,1.0,0.64048874,0.037593984962406,0.0,0.0,0.0535714285714285,0.0,0.81821245,0.7561192,0.74942386,0.1339285714285714,3.2024437,0.18796992481203,0.0,0.0,0.0535714285714285,0.0,0.81821245,0.7561192,0.74942386,0.1339285714285714,5,0
DB00275,MESH:D006996,0,train,33.0,13.0,0.678143,0.1944444444444444,0.0,0.0,0.0350877192982456,0.0,0.82702136,0.84158313,0.81842864,0.2484472049689441,22.378719,6.416666666666665,0.0,0.0,0.4561403508771928,0.0,10.75127768,10.94058069,10.63957232,3.229813664596273,5,0
DB00819,MESH:D001145,0,train,176.0,68.0,0.8291289,0.2910447761194029,0.6666666666666666,0.3,0.1842105263157894,0.1538461538461538,0.91762817,0.8800924,0.8594694,0.1818181818181818,145.9266864,51.2238805970149,117.33333333333331,20.4,12.52631578947368,10.461538461538458,62.39871556,59.8462832,58.4439192,12.363636363636362,5,0
DB01591,MESH:D001167,0,train,12.0,5.0,0.7264948,0.0952380952380952,1.0,0.0,0.1538461538461538,0.0,0.82542413,0.836462,0.8020778,0.2285714285714285,8.717937599999999,1.1428571428571423,12.0,0.0,0.7692307692307689,0.0,4.12712065,4.18231,4.010389,1.1428571428571426,5,0
DB06403,MESH:D053201,0,train,19.0,1.0,0.48715925,0.0744985673352435,0.0,0.0,0.1621621621621621,0.0,0.8756305,0.7491617,0.684789,0.3652173913043478,9.25602575,1.4154727793696265,0.0,0.0,0.1621621621621621,0.0,0.8756305,0.7491617,0.684789,0.3652173913043478,5,0
DB00299,MESH:D006976,0,train,56.0,1.0,0.46152577,0.1628571428571428,0.0,0.0,0.074074074074074,0.0,0.85028565,0.82651687,0.8390565,0.1392405063291139,25.84544312,9.119999999999996,0.0,0.0,0.074074074074074,0.0,0.85028565,0.82651687,0.8390565,0.1392405063291139,5,0
DB00573,MESH:D020149,0,train,5.0,26.0,0.7814262,0.4016393442622951,0.5,0.0,0.0192307692307692,0.0,0.74762356,0.813552,0.80128086,0.2222222222222222,3.907131,2.0081967213114758,2.5,0.0,0.4999999999999992,0.0,19.43821256,21.152352,20.83330236,5.777777777777778,5,0
DB00208,MESH:D001037,0,train,27.0,44.0,0.7712619,0.1379310344827586,1.0,0.0,0.1538461538461538,0.0,0.8453998,0.8436176,0.81601655,0.2674418604651162,20.8240713,3.7241379310344818,27.0,0.0,6.769230769230767,0.0,37.197591200000005,37.1191744,35.9047282,11.767441860465112,5,0
DB00243,MESH:D010538,0,train,19.0,7.0,0.6822984,0.2232415902140673,0.0,0.05,0.1896551724137931,0.0,0.8141168,0.70257586,0.7588645,0.2077922077922078,12.9636696,4.241590214067279,0.0,0.35,1.3275862068965516,0.0,5.6988176,4.918031020000001,5.312051500000001,1.4545454545454546,5,0
DB00412,MESH:D018307,0,train,2.0,80.0,0.63359106,0.1544715447154471,1.0,0.0,0.0196078431372549,0.0,0.69411373,0.68858457,0.60128224,0.2666666666666666,1.26718212,0.3089430894308942,2.0,0.0,1.568627450980392,0.0,55.5290984,55.08676559999999,48.1025792,21.33333333333333,5,0
DB00990,MESH:D007897,0,train,3.0,3.0,0.5527266,0.069284064665127,0.3333333333333333,0.0,0.0526315789473684,0.0,0.71836823,0.5847627,0.7581291,0.1057692307692307,1.6581798,0.207852193995381,1.0,0.0,0.1578947368421052,0.0,2.15510469,1.7542881,2.2743873,0.317307692307692,5,0
DB00567,MESH:D009164,0,train,10.0,18.0,0.9515176,0.2307692307692307,1.0,0.0,0.1860465116279069,0.0161290322580645,0.8473847,0.8317775,0.8397349,0.220125786163522,9.515176,2.307692307692307,10.0,0.0,3.348837209302324,0.290322580645161,15.2529246,14.971995,15.1152282,3.962264150943396,5,0
DB01212,MESH:D013920,0,train,5.0,70.0,0.7229434,0.344954128440367,1.0,0.0,0.0727272727272727,0.0,0.7601049,0.84573925,0.7482604,0.125,3.614717,1.724770642201835,5.0,0.0,5.090909090909089,0.0,53.207343,59.2017475,52.378228,8.75,5,0
DB09214,MESH:D000799,0,train,112.0,1.0,0.49864838,0.1314655172413793,0.0,1.0,0.5666666666666667,0.2222222222222222,0.90960556,0.8826318,0.93064797,1.0,55.84861856,14.724137931034482,0.0,1.0,0.5666666666666667,0.2222222222222222,0.90960556,0.8826318,0.93064797,1.0,5,0
DB01426,MESH:D011644,0,train,8.0,19.0,0.4556901,0.1612903225806451,0.0,0.0476190476190476,0.074074074074074,0.0,0.8285874,0.83193916,0.70795786,0.2149532710280373,3.6455208,1.2903225806451608,0.0,0.9047619047619044,1.407407407407406,0.0,15.7431606,15.80684404,13.45119934,4.084112149532709,5,0
DB00415,MESH:D020323,0,train,9.0,47.0,0.7605683,0.1071428571428571,1.0,0.0,0.0277777777777777,0.0,0.699887,0.6964029,0.7435327,0.2527472527472527,6.8451147,0.964285714285714,9.0,0.0,1.3055555555555518,0.0,32.894689,32.7309363,34.9460369,11.879120879120876,5,0
DB00331,MESH:D023921,0,train,13.0,68.0,0.760891,0.1714285714285713,1.0,0.0,0.0384615384615384,0.0384615384615384,0.79567844,0.88653183,0.81510615,0.0581395348837209,9.891583,2.228571428571427,13.0,0.0,2.6153846153846114,2.6153846153846114,54.10613392,60.28416444,55.4272182,3.953488372093021,5,0
DB00212,MESH:D000799,0,train,112.0,1.0,0.556653,0.0736067297581493,0.3333333333333333,0.0,0.3846153846153846,0.0,0.66891295,0.70079184,0.88643336,0.2905027932960894,62.345136,8.243953732912722,37.33333333333333,0.0,0.3846153846153846,0.0,0.66891295,0.70079184,0.88643336,0.2905027932960894,5,0
DB08899,MESH:D013036,0,train,11.0,3.0,0.49805605,0.135204081632653,0.0,0.0,0.1621621621621621,0.010752688172043,0.78008103,0.80200493,0.7887265,0.1666666666666666,5.47861655,1.4872448979591828,0.0,0.0,0.4864864864864863,0.032258064516129,2.34024309,2.40601479,2.3661795,0.4999999999999998,5,0
DB00317,MESH:D012769,0,train,24.0,39.0,0.6410044,0.0634920634920634,1.0,0.0,0.2258064516129032,0.0,0.8017422,0.7868945,0.76446474,0.2056737588652482,15.384105600000002,1.5238095238095215,24.0,0.0,8.806451612903224,0.0,31.2679458,30.6888855,29.81412486,8.021276595744679,5,0
DB01280,MESH:D006461,0,train,36.0,4.0,0.70096254,0.1102362204724409,0.0,0.1666666666666666,0.3703703703703703,0.0,0.84516484,0.7963719,0.76344204,0.4246575342465753,25.23465144,3.968503937007872,0.0,0.6666666666666664,1.4814814814814812,0.0,3.38065936,3.1854876,3.05376816,1.6986301369863013,5,0
DB06211,MESH:D009216,0,train,4.0,1.0,0.52593076,0.1015873015873015,0.0,0.0,0.04,0.0,0.85281855,0.71046436,0.6243317,0.1574803149606299,2.10372304,0.406349206349206,0.0,0.0,0.04,0.0,0.85281855,0.71046436,0.6243317,0.1574803149606299,5,0
DB00580,MESH:D002349,0,train,9.0,5.0,0.8180392,0.0357142857142857,0.25,0.0,0.1176470588235294,0.0,0.7878347,0.8357022,0.77566946,0.3370786516853932,7.3623528,0.3214285714285713,2.25,0.0,0.588235294117647,0.0,3.9391735,4.178510999999999,3.8783473,1.685393258426966,5,0
DB00896,MESH:D053608,0,train,34.0,0.0,0.0,0.0,0.0,0.0,0.1309523809523809,0.037037037037037,0.8786328,0.89002156,0.8608599,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00782,MESH:D011596,0,train,31.0,3.0,0.6256066,0.08984375,0.3333333333333333,0.125,0.1666666666666666,0.0,0.845597,0.8485211,0.84266496,0.3113207547169811,19.3938046,2.78515625,10.333333333333332,0.375,0.4999999999999998,0.0,2.536791,2.5455633,2.52799488,0.9339622641509432,5,0
DB01541,MESH:D055963,0,train,4.0,5.0,0.6813478,0.1304347826086956,0.0,0.0,0.0357142857142857,0.0,0.5563407,0.72564256,0.7516532,0.09375,2.7253912,0.5217391304347824,0.0,0.0,0.1785714285714285,0.0,2.7817035,3.6282128,3.758266,0.46875,5,0
DB02703,MESH:D004932,0,train,9.0,7.0,0.726529,0.1538461538461538,1.0,0.0,0.0833333333333333,0.0,0.7560521,0.76338243,0.7216296,0.2403100775193798,6.538761,1.384615384615384,9.0,0.0,0.5833333333333331,0.0,5.2923647,5.34367701,5.0514072,1.6821705426356586,5,0
DB06626,MESH:D003560,0,train,4.0,6.0,0.57733536,0.0033840947546531,0.0,0.0,0.1791044776119403,0.0,0.73844886,0.806893,0.76333416,0.1689189189189189,2.30934144,0.0135363790186124,0.0,0.0,1.0746268656716418,0.0,4.43069316,4.841358,4.58000496,1.0135135135135134,5,0
DB00933,MESH:D016736,0,train,4.0,10.0,0.7042067,0.1707317073170732,0.0,0.0,0.0476190476190476,0.0,0.6853719,0.73902833,0.73457164,0.1965811965811965,2.8168268,0.6829268292682928,0.0,0.0,0.476190476190476,0.0,6.853719,7.3902833,7.3457164,1.965811965811965,5,0
DB00287,MESH:D020300,0,train,23.0,3.0,0.7049724,0.0786516853932584,0.3333333333333333,0.0,0.024390243902439,0.0,0.81007004,0.7738191,0.75827146,0.1767955801104972,16.2143652,1.8089887640449431,7.666666666666666,0.0,0.073170731707317,0.0,2.43021012,2.3214573,2.27481438,0.5303867403314916,5,0
DB11157,MESH:D020267,0,train,0.0,1.0,0.5936954,0.0980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00848,MESH:D000686,0,train,8.0,38.0,0.85741186,0.4436619718309859,0.3333333333333333,0.0,0.0425531914893617,0.0,0.8498894,0.85749114,0.74187565,0.2222222222222222,6.85929488,3.549295774647887,2.6666666666666665,0.0,1.6170212765957446,0.0,32.2957972,32.584663320000004,28.1912747,8.444444444444445,5,0
DB01892,MESH:D006975,0,train,16.0,1.0,0.56040865,0.1705756929637526,0.0,0.0555555555555555,0.0,0.0,0.6283909,0.7894957,0.8245392,0.1521739130434782,8.9665384,2.7292110874200417,0.0,0.0555555555555555,0.0,0.0,0.6283909,0.7894957,0.8245392,0.1521739130434782,5,0
DB00277,MESH:D011183,0,train,95.0,91.0,0.75491846,0.4925373134328358,1.0,0.1111111111111111,0.2033898305084746,0.0909090909090909,0.8683511,0.91783667,0.8473761,0.2040816326530612,71.7172537,46.7910447761194,95.0,10.11111111111111,18.508474576271187,8.272727272727272,79.0199501,83.52313697,77.1112251,18.57142857142857,5,0
DB01117,MESH:D012140,0,train,9.0,5.0,0.7232044,0.4075829383886256,0.0,0.0,0.2,0.0,0.8416569,0.79941255,0.751622,0.2962962962962963,6.5088396,3.6682464454976302,0.0,0.0,1.0,0.0,4.2082845,3.99706275,3.75811,1.4814814814814814,5,0
DB07565,MESH:D002276,0,train,4.0,8.0,0.55764043,0.0123456790123457,0.0,0.0,0.0638297872340425,0.0,0.770242,0.8342937,0.81093144,0.0987654320987654,2.23056172,0.0493827160493828,0.0,0.0,0.51063829787234,0.0,6.161936,6.6743496,6.48745152,0.7901234567901232,5,0
DB00925,MESH:D055191,0,train,6.0,27.0,0.7325438,0.0344827586206896,1.0,0.0,0.0454545454545454,0.0,0.84087664,0.8095881,0.84804034,0.2291666666666666,4.395262799999999,0.2068965517241376,6.0,0.0,1.2272727272727255,0.0,22.70366928,21.8588787,22.89708918,6.187499999999998,5,0
DB00279,MESH:D017449,0,train,29.0,16.0,0.7326137,0.383739837398374,0.3333333333333333,0.0,0.0833333333333333,0.0,0.8035867,0.85803676,0.82251704,0.2142857142857142,21.2457973,11.128455284552846,9.666666666666666,0.0,1.3333333333333328,0.0,12.8573872,13.72858816,13.16027264,3.428571428571427,5,0
DB13944,MESH:D013896,0,train,1.0,13.0,0.7820899,0.015432098765432,0.5,0.0,0.1746031746031746,0.0,0.51905274,0.56939435,0.49029368,0.1140350877192982,0.7820899,0.015432098765432,0.5,0.0,2.2698412698412698,0.0,6.74768562,7.40212655,6.37381784,1.4824561403508765,5,0
DB01159,MESH:D052878,0,train,15.0,58.0,0.64124095,0.1333333333333333,1.0,0.0161290322580645,0.0833333333333333,0.0,0.7432929,0.8302276,0.8294019,0.125,9.61861425,2.0,15.0,0.9354838709677408,4.833333333333331,0.0,43.1109882,48.1532008,48.1053102,7.25,5,0
DB01099,MESH:D019465,0,train,26.0,18.0,0.69135845,0.4466403162055335,0.0,0.0,0.2272727272727272,0.08,0.81815207,0.8342098,0.87939346,0.2972972972972973,17.9753197,11.612648221343871,0.0,0.0,4.09090909090909,1.44,14.72673726,15.0157764,15.82908228,5.351351351351352,5,0
DB09099,MESH:D009293,0,train,19.0,1.0,0.70999914,0.0331125827814569,0.0,0.0,0.0869565217391304,0.0,0.84026426,0.8240303,0.8139864,0.1794871794871795,13.48998366,0.6291390728476811,0.0,0.0,0.0869565217391304,0.0,0.84026426,0.8240303,0.8139864,0.1794871794871795,5,0
DB05316,MESH:D006332,0,train,90.0,3.0,0.62211084,0.4786557674841053,0.0,0.25,0.25,0.0,0.8407152,0.90265983,0.80598027,0.2846153846153846,55.98997560000001,43.07901907356948,0.0,0.75,0.75,0.0,2.5221456,2.70797949,2.41794081,0.8538461538461538,5,0
DB09097,MESH:D001018,0,train,12.0,1.0,0.5186272,0.0564516129032257,0.0,0.0,0.0454545454545454,0.0,0.8008216,0.82104754,0.8570225,0.1709401709401709,6.223526399999999,0.6774193548387084,0.0,0.0,0.0454545454545454,0.0,0.8008216,0.82104754,0.8570225,0.1709401709401709,5,0
DB00608,MESH:D005770,0,train,12.0,87.0,0.75789547,0.3692307692307692,0.5,0.0,0.1818181818181818,0.1,0.8422942,0.84500563,0.7838509,0.2456140350877192,9.09474564,4.43076923076923,6.0,0.0,15.818181818181817,8.700000000000001,73.2795954,73.51548980999999,68.1950283,21.36842105263157,5,0
DB00257,MESH:D020190,0,train,1.0,13.0,0.61182606,0.0204841713221601,0.5,0.0,0.0149253731343283,0.0,0.71789855,0.64543504,0.74720263,0.0192307692307692,0.61182606,0.0204841713221601,0.5,0.0,0.1940298507462679,0.0,9.33268115,8.39065552,9.71363419,0.2499999999999996,5,0
DB09204,MESH:D014718,0,train,0.0,1.0,0.4928915,0.0110701107011069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB00192,MESH:D001763,0,train,25.0,1.0,0.48014337,0.009090909090909,0.0,0.1428571428571428,0.0,0.0,0.81099784,0.9018758,0.8159187,0.4269662921348314,12.00358425,0.227272727272725,0.0,0.1428571428571428,0.0,0.0,0.81099784,0.9018758,0.8159187,0.4269662921348314,5,0
DB00250,MESH:D056735,0,train,3.0,55.0,0.74480885,0.4658119658119658,0.25,0.0,0.1590909090909091,0.0,0.85586977,0.81730413,0.8145795,0.2051282051282051,2.23442655,1.3974358974358974,0.75,0.0,8.75,0.0,47.07283735,44.95172715,44.8018725,11.28205128205128,5,0
DB00119,MESH:D008591,0,train,4.0,3.0,0.70724237,0.0610859728506787,0.3333333333333333,0.0,0.0833333333333333,0.0,0.6009982,0.79587716,0.71994466,0.1818181818181818,2.82896948,0.2443438914027148,1.3333333333333333,0.0,0.2499999999999999,0.0,1.8029946,2.38763148,2.15983398,0.5454545454545454,5,0
DB01078,MESH:D011657,0,train,9.0,2.0,0.5986049,0.0314465408805031,0.0,0.0,0.0689655172413793,0.0,0.6156372,0.74327755,0.6985887,0.1569506726457399,5.3874441,0.2830188679245279,0.0,0.0,0.1379310344827586,0.0,1.2312744,1.4865551,1.3971774,0.3139013452914798,5,0
DB00344,MESH:D016757,0,train,29.0,10.0,0.80001473,0.072992700729927,1.0,0.3333333333333333,0.2777777777777778,0.2,0.842988,0.8249178,0.8002967,0.3033707865168539,23.20042717,2.116788321167883,29.0,3.333333333333333,2.7777777777777777,2.0,8.429879999999999,8.249178,8.002967,3.033707865168539,5,0
DB00311,MESH:D054198,0,train,32.0,1.0,0.19497839,0.0248091603053435,0.0,0.0,0.0967741935483871,0.0,0.8602919,0.8734853,0.89091206,0.1923076923076923,6.23930848,0.793893129770992,0.0,0.0,0.0967741935483871,0.0,0.8602919,0.8734853,0.89091206,0.1923076923076923,5,0
DB00956,MESH:D013953,0,train,2.0,4.0,0.5242544,0.0048780487804878,0.0,0.0,0.0238095238095238,0.0,0.7697496,0.61641383,0.68495667,0.1538461538461538,1.0485088,0.0097560975609756,0.0,0.0,0.0952380952380952,0.0,3.0789984,2.46565532,2.73982668,0.6153846153846152,5,0
DB00918,MESH:D007247,0,train,10.0,8.0,0.7076969,0.3227326266195524,0.0,0.0,0.1269841269841269,0.0625,0.8521724,0.7472124,0.7554414,0.1538461538461538,7.076969,3.227326266195524,0.0,0.0,1.0158730158730152,0.5,6.8173792,5.9776992,6.0435312,1.2307692307692304,5,0
DB01136,MESH:D003394,0,train,1.0,66.0,0.6830338,0.3440860215053763,0.5,0.0,0.078125,0.0,0.69965637,0.7871963,0.725327,0.1146496815286624,0.6830338,0.3440860215053763,0.5,0.0,5.15625,0.0,46.17732042,51.9549558,47.871582,7.566878980891718,5,0
DB00287,MESH:D020016,0,train,3.0,3.0,0.6440588,0.081081081081081,0.0,0.0,0.0,0.0,0.7837975,0.71447647,0.7513285,0.125,1.9321764,0.243243243243243,0.0,0.0,0.0,0.0,2.3513925,2.14342941,2.2539855,0.375,5,0
DB00181,MESH:D000435,0,train,4.0,73.0,0.75793576,0.0389610389610389,1.0,0.0909090909090909,0.0363636363636363,0.1428571428571428,0.70132756,0.7941563,0.86185455,0.1188118811881188,3.03174304,0.1558441558441556,4.0,6.636363636363636,2.65454545454545,10.428571428571423,51.19691188,57.9734099,62.91538215,8.673267326732672,5,0
DB09069,MESH:D010437,0,train,24.0,9.0,0.67619765,0.1388174807197943,0.0,0.0,0.04,0.0,0.82126,0.8250689,0.76202786,0.233009708737864,16.2287436,3.3316195372750634,0.0,0.0,0.36,0.0,7.39134,7.4256201,6.85825074,2.097087378640776,5,0
DB01331,MESH:D001167,0,train,12.0,14.0,0.6372409,0.3666666666666667,1.0,0.0,0.0465116279069767,0.025,0.8143088,0.80996203,0.8176619,0.1643835616438356,7.646890799999999,4.4,12.0,0.0,0.6511627906976738,0.35,11.4003232,11.33946842,11.4472666,2.3013698630136985,5,0
DB00514,MESH:D003248,0,train,62.0,39.0,0.7512911,0.4,1.0,0.25,0.3877551020408163,0.1724137931034483,0.888796,0.89911246,0.84161663,0.3444444444444444,46.5800482,24.8,62.0,9.75,15.122448979591836,6.724137931034483,34.663044,35.06538594,32.82304857,13.433333333333332,5,0
DB00871,MESH:D012507,0,train,5.0,38.0,0.7684938,0.5114155251141552,0.3333333333333333,0.0,0.0833333333333333,0.010204081632653,0.74724805,0.8268341,0.86113966,0.1428571428571428,3.842469,2.557077625570776,1.6666666666666663,0.0,3.1666666666666656,0.387755102040814,28.395425900000003,31.4196958,32.72330708,5.428571428571426,5,0
DB00177,MESH:D018798,0,train,9.0,32.0,0.76014924,0.1184210526315789,0.3333333333333333,0.0,0.0845070422535211,0.0,0.81829995,0.8397906,0.7142911,0.2230769230769231,6.841343159999999,1.0657894736842102,3.0,0.0,2.704225352112675,0.0,26.1855984,26.8732992,22.8573152,7.138461538461539,5,0
DB00595,MESH:D007642,0,train,3.0,18.0,0.70778215,0.1704834605597964,1.0,0.0,0.0384615384615384,0.0,0.6645089,0.7401148,0.73172975,0.1532258064516129,2.12334645,0.5114503816793892,3.0,0.0,0.6923076923076912,0.0,11.961160199999998,13.3220664,13.171135499999998,2.7580645161290325,5,0
DB09289,MESH:D015228,0,train,42.0,1.0,0.6326163,0.3700440528634361,0.0,0.2222222222222222,0.1451612903225806,0.0,0.8854776,0.8848125,0.82162106,0.2897196261682243,26.5698846,15.541850220264315,0.0,0.2222222222222222,0.1451612903225806,0.0,0.8854776,0.8848125,0.82162106,0.2897196261682243,5,0
DB06290,MESH:D013341,0,train,0.0,2.0,0.53959227,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01420,MESH:D008582,0,train,25.0,19.0,0.75790644,0.4071428571428571,0.0,0.0,0.1724137931034483,0.032258064516129,0.69339406,0.8601968,0.7404371,0.3177570093457944,18.947661,10.178571428571429,0.0,0.0,3.2758620689655173,0.612903225806451,13.17448714,16.343739199999998,14.0683049,6.037383177570093,5,0
DB00308,MESH:D007251,0,train,7.0,6.0,0.69970083,0.1827541827541827,0.0,0.0,0.1081081081081081,0.0,0.75358295,0.81303656,0.7090611,0.2947368421052631,4.89790581,1.2792792792792789,0.0,0.0,0.6486486486486486,0.0,4.521497699999999,4.87821936,4.2543666,1.7684210526315784,5,0
DB13125,MESH:D006432,0,train,0.0,1.0,0.5025663,0.0493827160493827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
DB01328,MESH:D017588,0,train,2.0,5.0,0.55621,0.0242718446601941,0.0,0.0,0.0294117647058823,0.0,0.7459335,0.6965736,0.7355478,0.1145038167938931,1.11242,0.0485436893203882,0.0,0.0,0.1470588235294115,0.0,3.7296675,3.482868,3.677739,0.5725190839694655,5,0
DB01004,MESH:D009377,0,train,1.0,16.0,0.7401366,0.241025641025641,0.0,0.0,0.12,0.0,0.7452364,0.74432343,0.70359576,0.1011235955056179,0.7401366,0.241025641025641,0.0,0.0,1.92,0.0,11.9237824,11.90917488,11.25753216,1.6179775280898865,5,0
DB00268,MESH:D000077274,0,train,3.0,14.0,0.6843486,0.4244186046511627,0.0,0.0,0.0444444444444444,0.0,0.6411009,0.65945154,0.77289224,0.0985915492957746,2.0530458,1.2732558139534882,0.0,0.0,0.6222222222222216,0.0,8.9754126,9.23232156,10.82049136,1.3802816901408443,5,0
DB01283,MESH:D011537,0,train,113.0,8.0,0.7180644,0.1791044776119402,0.5,1.0,0.5555555555555556,0.0,0.66284764,0.8686383,0.83166873,0.5652173913043478,81.1412772,20.238805970149244,56.5,8.0,4.444444444444445,0.0,5.30278112,6.9491064,6.65334984,4.521739130434782,5,0
DB06209,MESH:D018497,0,train,8.0,8.0,0.82551086,0.0,1.0,0.0,0.1666666666666666,0.0,0.90708345,0.8614994,0.7931509,0.1338028169014084,6.60408688,0.0,8.0,0.0,1.3333333333333328,0.0,7.2566676,6.8919952,6.3452072,1.0704225352112673,5,0
DB00122,MESH:D053099,0,train,40.0,26.0,0.7921213,0.0799999999999999,0.6666666666666666,0.0,0.0714285714285714,0.0,0.5171055,0.7690348,0.8397374,0.0961538461538461,31.684852,3.199999999999996,26.666666666666664,0.0,1.8571428571428563,0.0,13.444743,19.9949048,21.8331724,2.4999999999999987,5,0
DB01115,MESH:D053627,0,train,11.0,138.0,0.6470567,0.4782608695652174,0.5,0.0833333333333333,0.1935483870967742,0.0,0.7347198,0.78652453,0.85195464,0.2033898305084746,7.1176237,5.260869565217392,5.5,11.499999999999996,26.70967741935484,0.0,101.3913324,108.54038514,117.56974032,28.06779661016949,5,0
DB01236,MESH:D004769,0,train,1.0,33.0,0.6878301,0.0813953488372093,0.0,0.0,0.0181818181818181,0.0,0.47620976,0.78856957,0.7671832,0.0,0.6878301,0.0813953488372093,0.0,0.0,0.5999999999999973,0.0,15.71492208,26.02279581,25.3170456,0.0,5,0
